CID,SMILES,Predicted_IE,repeat,3D_conformer,MolWt,LogP,TPSA,HBA,HBD,NumAtoms,NumRings,Formula,Predicted_LD50_log10,Predicted_LD50
88392236,CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO.C1CO1,0.98390645,0,,400.60000000000014,4.936900000000006,79.29,5,2,28,1,C23H44O5,3.686307183053663,4856.318734781911
88402150,CCCCCCCC/C=C\CCCCCCCCCCCCOCC(CO)OC,0.9826334,0,,412.6990000000001,7.60820000000001,38.69,3,1,29,0,C26H52O3,3.629770313830192,4263.539725071809
88420480,CCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC.CCOCC,0.9958598,0,,442.7690000000004,9.2701,35.53,3,0,31,0,C28H58O3,3.92783814300924,8469.117202157744
88421300,CCCCCCCCCCCCCCC(=O)CCC(=O)OCC.C=C,0.98398906,0,,354.57500000000016,6.792200000000008,43.37000000000001,3,0,25,0,C22H42O3,3.614309746763072,4114.430651978733
88425340,CCCC1C(O1)(CC)COC(=O)CCCCC(=O)OCC2(C(O2)CCC)CC,0.98091424,0,,398.5400000000001,4.328600000000004,77.66,6,0,28,2,C22H38O6,3.762061403770556,5781.777886851623
88425701,CCCCCCCCCCCCC(C(COC)OCCC(=O)O)O,0.98517156,0,,346.5080000000001,4.1646000000000045,75.99000000000002,4,2,24,0,C19H38O5,3.794828452631011,6234.885073696511
88433958,CCCC[Sn]CCCC.CC(C)CCCCCCCCCCOCCCCCCCCCCC(C)C,0.98623997,0,,615.6600000000002,12.46419999999998,9.23,1,0,36,0,C34H72OSn,3.91550710252781,8232.032996218515
88434356,CCCCCCCCCCCCCCCCCCCCCCCCCCO.CCO,0.9941347,0,,428.7860000000003,9.3596,40.46,2,2,30,0,C28H60O2,3.7609939616688135,5767.584442189545
88441392,CCCCCCCCCCCCCCCCC1=NCC[N+]1(C)CCNC(=O)CCCCCCCCCCC,0.9839551,0,,534.9380000000003,9.7536,41.46,2,1,38,1,C34H68N3O+,3.655064590062291,4519.231512476877
88446248,CCCCCCCCCCC(CCCCC)(CCCCCCCCCC)P=O,0.9806406,0,,412.68300000000016,10.65879999999999,17.07,1,0,28,0,C26H53OP,3.701209999999995,5025.855524363635
88447717,CCCCCCCCCCCCCCC(CC(=O)O)OCC,0.9931943,0,,314.51,5.957400000000005,46.53,2,1,22,0,C19H38O3,3.782116679257341,6055.035298542231
88447719,CCCCCCCCCCCCCCC(C)(C(=O)O)OCC,0.9930344,0,,314.51,5.957400000000005,46.53,2,1,22,0,C19H38O3,3.822871018449335,6650.75605401437
88448160,CCOC(C)OCC.CC=O.CC(OC)OC,0.9830786,0,,252.351,2.2358,53.99000000000001,5,0,17,0,C12H28O5,3.6983908386979016,4993.336553277551
88458061,CCCCCCCCCCCCCCO[C@@H](CCCCCCCCCCC)CC(=O)O,0.9943897,0,,440.7530000000004,9.4683,46.53,2,1,31,0,C28H56O3,3.782116679257341,6055.035298542231
88465476,CCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,0.9840321,0,,723.3089999999997,16.952199999999966,46.53,3,1,51,0,C48H98O3,3.6985349164135535,4994.993373483415
88465502,CCCCC(C(CC)COC1=CC=C(C=C1)/C=C/C(=O)O)OCC,0.9996263,0,Conformer3D_COMPOUND_CID_88465502.sdf,334.45600000000013,4.784700000000004,55.76000000000001,3,1,24,1,C20H30O4,3.6079624939699664,4054.7351690859
88465617,CCC(=O)CC(C)C.CCOCC.CC(=O)O,0.9847382,0,,248.363,3.145300000000001,63.60000000000001,3,1,17,0,C13H28O4,3.748588489858859,5605.1661403334665
88472473,CCCCCC1CCC(CC1)/C(=C\COC/C=C(/C2=CC=C(C=C2)OCCCCC)\C3CCC(CC3)CCCCC)/C4=CC=C(C=C4)OCCCCC,0.9857178,0,,727.1709999999998,15.081599999999964,27.69,3,0,53,4,C50H78O3,3.625686264061641,4223.63387158849
88473083,CCCCCC1CCC(CC1)/C(=C/COC/C=C(\C2=CC=C(C=C2)OCCC)/C3CCC(CC3)CCCCC)/C4=CC=C(C=C4)OCCC,0.9839194,0,,671.0630000000002,13.521199999999974,27.69,3,0,49,4,C46H70O3,3.625686264061641,4223.63387158849
88474059,CCCCCCCCCCCCCCCC(=O)OCC(CCCC)CCCC,0.98502,0,,396.70000000000033,9.007500000000002,26.3,2,0,28,0,C26H52O2,4.042081833932834,11017.468917028136
88477294,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)C,0.98179287,0,,930.992,-7.8430000000000275,449.1599999999999,20,15,64,6,C37H58N10O16S,3.659404126984121,4564.614725718914
88484208,CCCCCCCC/C=C\CCCCCCCCCOCCCCCCCCC/C=C\CCCCCCCC,0.9873032,0,,547.0090000000006,13.858199999999972,9.23,1,0,39,0,C38H74O,3.848078264107601,7048.200729845874
88495309,CCCCCCCC/C=C\CCCCCCCCP(=O)(OCCCCCCCC)OCCCCCCCC,0.99696296,0,,556.8970000000003,12.971199999999977,35.53,3,0,38,0,C34H69O3P,3.634598638888894,4311.2046487812295
88499476,CCCCCCCCCCCCCCCC/C=C/C(CCCCCCCC(=O)O)CCC/C=C/CCCCCCCC,0.9826014,0,,589.0460000000003,14.322599999999971,37.3,1,1,42,0,C40H76O2,3.79706522122336,6267.079749902177
88509061,CCCCCCCCCCOCCCCCCCCCC.COC,0.9908183,0,,344.62400000000014,7.5470000000000095,18.46,2,0,24,0,C22H48O2,3.849472093333947,7070.857636769388
88510444,CCCCCCCCCCCCCCCCSCC[C@@H](C(=O)O)NC(=O)C,0.9810396,0,,401.65700000000015,6.180300000000006,66.4,3,2,27,0,C22H43NO3S,3.662151713364339,4593.584538466967
88510446,CCCCCCCCCCCCCCCCSCCC(C(=O)O)NC(=O)C,0.9810396,0,,401.65700000000015,6.180300000000006,66.4,3,2,27,0,C22H43NO3S,3.662151713364339,4593.584538466967
88527279,CCCCCCCCCCC/C(=C/C1C(C(=O)O1)CCCCCC)/OC2CCCCO2,0.99574685,0,,436.6770000000004,7.846400000000008,44.76000000000001,4,0,31,2,C27H48O4,3.617579615655183,4145.525736050612
88527281,CCCCCCCCCCC/C(=C\C1C(C(=O)O1)CCCCCC)/OC2CCCCO2,0.99332416,0,,436.6770000000004,7.846400000000008,44.76000000000001,4,0,31,2,C27H48O4,3.617579615655183,4145.525736050612
88527451,CCCCCCCCC/C=C\C(=C\C1C(C(=O)O1)CCCCCC)\OC2CCCCO2,0.99694496,0,,434.6610000000005,7.622400000000009,44.76000000000001,4,0,31,2,C27H46O4,3.617579615655183,4145.525736050612
88538300,CCCCC(CC)COCCC(=O)CC,0.9841614,0,Conformer3D_COMPOUND_CID_88538300.sdf,214.349,3.5886000000000022,26.3,2,0,15,0,C13H26O2,3.845707062752517,7009.823172787736
88540657,CCCCCCCCCCCCCCCC(=O)N(CCCCCCCCCCCCCC)C(CO)C(=O)O,0.99279803,0,,539.8860000000006,9.442900000000002,77.84,3,2,38,0,C33H65NO4,3.693002754021128,4931.769313614284
88540662,CCCCCCCCCCCCCCCC(=O)N(CCCCCCCCCCCCCC)[C@@H](CO)C(=O)O,0.99279803,0,,539.8860000000006,9.442900000000002,77.84,3,2,38,0,C33H65NO4,3.693002754021128,4931.769313614284
88541157,CCCCCCCCCCC(CCCCCC)(CCCCCC/C=C\CCCCCCCC)C(=O)O,0.98005325,0,,506.90000000000055,12.205999999999984,37.3,1,1,36,0,C34H66O2,3.632898645461329,4294.361943454391
88541158,CCCCCCCCCCC(CCCCCC)(CCCCCC/C=C/CCCCCCCC)C(=O)O,0.98005325,0,,506.90000000000055,12.205999999999984,37.3,1,1,36,0,C34H66O2,3.632898645461329,4294.361943454391
88548773,CCCCCCCCCCCCOCCCCCCCCO,0.9850094,0,,314.5540000000001,6.256800000000008,29.46,2,1,22,0,C20H42O2,3.613935941663825,4110.890810875449
88560420,CC(=C)C(=O)COC(CC(C)(C)C)C(C)(C)C,0.98455936,0,Conformer3D_COMPOUND_CID_88560420.sdf,240.387,3.999100000000004,26.3,2,0,17,0,C15H28O2,3.7326762849002817,5403.514048256748
88562372,CCCC(C[C@@H](C(C)C)C(=O)CC)OCC,0.98402315,0,Conformer3D_COMPOUND_CID_88562372.sdf,228.37599999999995,3.833000000000003,26.3,2,0,16,0,C14H28O2,3.944469658690933,8799.736315494873
88562374,CCCC(CC(C(C)C)C(=O)CC)OCC,0.98402315,0,Conformer3D_COMPOUND_CID_88562374.sdf,228.37599999999995,3.833000000000003,26.3,2,0,16,0,C14H28O2,3.944469658690933,8799.736315494873
88564918,CCCCOCCCCCCCCC(=O)CCCCCCCCOCCCC,1.0093536,0,,398.67200000000025,7.650300000000008,35.53,3,0,28,0,C25H50O3,3.7711259364734726,5903.722511712222
88565031,CC(C)CCCCCCCC/C=C\C/C=C\CCCCC(=O)OC,0.9822816,0,,336.5600000000001,6.999100000000008,26.3,2,0,24,0,C22H40O2,3.700573344796997,5018.493255174784
88565075,CC(=O)CCC(C)(C)OCCOC(C)(C)CCOCCC(=O)C,0.98733413,0,Conformer3D_COMPOUND_CID_88565075.sdf,330.4650000000001,3.3318000000000016,61.83000000000001,5,0,23,0,C18H34O5,4.017961864095127,10422.259063028485
88581212,CC(C)(CCCC(=O)CCCC(C)(C)OC)CO,0.98118985,0,Conformer3D_COMPOUND_CID_88581212.sdf,258.402,3.339600000000003,46.53,3,1,18,0,C15H30O3,3.740051451183618,5496.059822218859
88581427,CC(C)(CCC(=O)CCC(=O)CCC(C)(C)OC)CO,0.99038523,0,Conformer3D_COMPOUND_CID_88581427.sdf,286.41200000000003,2.908700000000002,63.60000000000001,4,1,20,0,C16H30O4,3.8281599196575766,6732.245111803254
88601984,CCCCCCCCCCC(=O)CCC/C=C\CCCCC.CCCCCCCC/C=C\CCCCCCCCO,0.9874457,0,,577.0350000000004,13.409299999999972,37.3,2,1,41,0,C39H76O2,3.7547878661772742,5685.751389655416
88601986,CCCCCCCCCCC(=O)CCC/C=C/CCCCC.CCCCCCCC/C=C/CCCCCCCCO,0.983519,0,,577.0350000000004,13.409299999999972,37.3,2,1,41,0,C39H76O2,3.7547878661772742,5685.751389655416
88607868,CCCCCCC1C(OC1=O)/C=C(\CCCC)/O[C@@H]2CCCCO2,0.9831134,0,Conformer3D_COMPOUND_CID_88607868.sdf,338.4880000000001,5.115700000000006,44.76000000000001,4,0,24,2,C20H34O4,3.617579615655183,4145.525736050612
88607871,CCCCCCC1C(OC1=O)/C=C(\CCCC)/OC2CCCCO2,0.9831134,0,Conformer3D_COMPOUND_CID_88607871.sdf,338.4880000000001,5.115700000000006,44.76000000000001,4,0,24,2,C20H34O4,3.617579615655183,4145.525736050612
88614632,CCCCC(CCCC)(CCCC)O[Si](CCCC)(OC)OC,0.980941,0,,346.62800000000016,6.344200000000009,27.69,3,0,23,0,C19H42O3Si,3.802146978338501,6340.842681707017
88616960,CCCCCCCCCCCCO.CCCCCCCCCCCCO.O=[Ti],0.98950523,0,,436.5440000000002,7.677900000000012,57.53,3,2,28,0,C24H52O3Ti,3.7164377671202935,5205.204147029581
88619432,CCCCCCCC/C=C\CCCCCCCCOC(CO)COCCCCCCCC,0.98055595,0,,454.7800000000004,8.778500000000005,38.69,3,1,32,0,C29H58O3,3.662999108637507,4602.556289342493
88630309,CCCCCCCCCCC(CCCCCC)(CCCCCCC)P=O,0.98251706,0,,384.6290000000001,9.878599999999995,17.07,1,0,26,0,C24H49OP,3.701209999999995,5025.855524363635
88630906,CCCCCCCCCCCCCCOC[C@H]([C@H]([C@@H]([C@@H](COCCCCCCCCCCCCCC)OC)O)O)OC,0.98241067,0,,602.9820000000008,9.1736,77.38000000000002,6,2,42,0,C36H74O6,3.821014381746663,6622.384334938325
88631794,CCOCCC(CCOCC)C(=O)CC(=O)O,0.9805836,0,Conformer3D_COMPOUND_CID_88631794.sdf,246.303,1.4996000000000005,72.83,4,1,17,0,C12H22O5,3.659037970976823,4560.76789642761
88639054,CC(=O)CO.CC(=O)CO.COCCO,0.98157555,0,,224.253,-1.2394999999999994,104.06,6,3,15,0,C9H20O6,3.634272368956047,4307.967011022109
88646367,CCCCCCCCCCCCCCCC(=O)OC(C)C.CCOCC,0.98094046,0,,372.6340000000001,7.462100000000008,35.53,3,0,26,0,C23H48O3,3.885617106764807,7684.526396855586
88648650,CCCCCCCCCCCCCCCCCCOC(CCC(=O)O)C(N)OCCCCCCCCCCCC,0.98258317,0,,569.9560000000001,10.720199999999991,81.78,4,2,40,0,C35H71NO4,3.631812675884381,4283.637145447591
88654858,CCCC.CCC(=O)CC.CCOC(C)OCC,0.9905663,0,,262.434,4.587300000000004,35.53,3,0,18,0,C15H34O3,3.829060649963429,6746.222332626529
88655443,CCCCCCCCC(C=O)C(CCCCCCCC)OC,0.98273045,0,,312.538,6.317700000000008,26.3,2,0,22,0,C20H40O2,3.651887748783036,4486.294186072592
88668356,CCCCCCCCCO[Si](C=C)(OCCCCCCCCC)OCCCCCCCCC,0.9924492,0,,484.88200000000063,9.952099999999998,27.69,3,0,33,0,C29H60O3Si,3.696318563597032,4969.567153742692
88677371,B(OCCC)(OCCC)OCCC.[Na],0.9811073,0,,211.066,1.8703,27.69,3,0,14,0,C9H21BNaO3,3.695908741648074,4964.879834085291
88680936,CCCCCCCCCCCCCCCCCCCOC(CCC)C(=O)O,0.9838553,0,,384.64500000000015,7.907900000000009,46.53,2,1,27,0,C24H48O3,3.873177691411752,7467.54230105444
88681236,CCCCCCCCCCCCCCCCCCCCOC(CCC)C(=O)O,0.98991513,0,,398.67200000000014,8.298000000000009,46.53,2,1,28,0,C25H50O3,3.873177691411752,7467.54230105444
88681341,CCCCCCCCCCCCCCCCOC(C)(CC)C(=O)O,0.9823678,0,,342.564,6.7376000000000085,46.53,2,1,24,0,C21H42O3,3.822871018449335,6650.75605401437
88681344,CCCCCCCCCCCCCCCCOC(CCC)C(=O)O,0.98394454,0,,342.56400000000014,6.7376000000000085,46.53,2,1,24,0,C21H42O3,3.873177691411752,7467.54230105444
88690351,CCCCCCCCCCCCCCCCCCCCCCCCCCC(C=CC(=O)O)O,0.9809947,0,,466.7910000000003,9.7605,57.53,2,2,33,0,C30H58O3,3.8827950222363263,7634.753543888248
88693759,CCCCCCCCCO[Si](OC)(OCCCCCCCCC)OCCCCCCCCC,0.9860049,0,,488.87000000000063,9.370000000000005,36.92,4,0,33,0,C28H60O4Si,3.96821685401974,9294.303585927566
88697819,CCCCCCCCCCCCCCCCC=C(CCC(=O)O)O,0.9897758,0,,340.54800000000006,7.164500000000008,57.53,2,2,24,0,C21H40O3,3.870447373166442,7420.742693908071
88697985,CCCCCCCCCCCCCCCCCCC(=CCC(=O)O)O,0.98162127,0,,354.575,7.554600000000009,57.53,2,2,25,0,C22H42O3,3.870447373166442,7420.742693908071
88698422,CCCCCCCCCCCCCCCCCCCCC(=CCC(=O)O)O,0.9811875,0,,382.6290000000001,8.334800000000008,57.53,2,2,27,0,C24H46O3,3.870447373166442,7420.742693908071
88709594,CCCCCCCCC(CCCCCCCC)O[Si](CCCCCCCC)(OC)OC,0.9868513,0,,458.8440000000003,9.465000000000002,27.69,3,0,31,0,C27H58O3Si,3.738807357968133,5480.338170776972
88717519,CCC(C)SCC1=CC(=C(C(=C1)C(C)(C)C)O)CSC(C)CC.CC(C)SCC1=CC(=C(C(=C1)C(C)(C)C)O)CSC(C)C,0.9869585,0,,681.1960000000001,12.725999999999976,40.46,6,2,44,2,C38H64O2S4,3.620320490975369,4171.771289970363
88720290,CCCCCCCCCCCCO.CCCCOCCO,0.99744135,0,,304.5150000000001,4.695000000000005,49.69,3,2,21,0,C18H40O3,3.695026138014037,4954.80010372594
88732823,CCCCCCCCOCC(CO)OCCCCCCCC.CCOCC,0.9839036,0,,390.6490000000003,6.144300000000008,47.92,4,1,27,0,C23H50O4,3.643895706465664,4404.490792767925
88743212,CCC(=O)C.COCCOCCOC,0.9801496,0,,206.28199999999995,1.2812,44.76000000000001,4,0,14,0,C10H22O4,3.780226849881996,6028.744099610653
88748456,CCCCCCCCCCCCCCCC(=O)COCCCCC,0.98964024,0,,340.5920000000001,7.243600000000009,26.3,2,0,24,0,C22H44O2,3.65910538233352,4561.475875521501
88763542,CCCCOCC(CC1CO1)OC(C)OCC,0.9812883,0,Conformer3D_COMPOUND_CID_88763542.sdf,246.34699999999995,2.3597,40.22,4,0,17,1,C13H26O4,3.742174970790958,5522.999078860335
88764973,CCCCCCCC.CCCCC(CC)CO.CCCCOCCCC,0.9869378,0,,374.6940000000001,8.16510000000001,29.46,2,1,26,0,C24H54O2,3.7139993615758535,5176.060710556662
88786583,CCCCCCOCCCCCC.CCOCC,0.9885485,0,,260.462,5.206400000000006,18.46,2,0,18,0,C16H36O2,3.8994570082323214,7933.357188390409
88789594,CCCCCCCCCCCC(=O)N(CCNCCC(=O)O)CCO,0.98117083,0,,358.52300000000014,2.7925000000000013,89.87,4,3,25,0,C19H38N2O4,3.8721015453131713,7449.061250555948
88796981,CC(=O)C.COCCOCCOC,0.9839099,0,,192.255,0.8911,44.76000000000001,4,0,13,0,C9H20O4,3.769158651824874,5877.040070749953
88800546,CCCCCCCCCCCCCCCCCCOCCCCCCCC/C=C\CCCCCCCC,0.98452085,0,,520.9710000000006,13.301999999999971,9.23,1,0,37,0,C36H72O,3.848078264107601,7048.200729845874
88803722,CCCCCCCCCCCCCCCCCCOP(=O)(C(CCCC)C1=CC=C(C=C1)O)OCCCCCCCCCCCCCCCCCC,0.9815472,0,,749.1989999999989,17.372799999999973,55.76000000000001,4,1,52,1,C47H89O4P,3.771472777777784,5908.439294402914
88807327,CCCCCCCCCCCCCCCCCCOC(C)C1=C(C(=C(C=C1C(=O)O)C(C)(C)C)O)C(C)(C)C,0.99189323,0,,546.8770000000002,11.02449999999999,66.76,3,2,39,1,C35H62O4,3.704635953149433,5065.659019674645
88817270,CCOC[CH2-].CCOC[CH2-].CCOCCO.CCOCCO.O=[Ti+2],0.9818417,0,,390.34000000000015,1.6230800000000003,94.45000000000002,7,2,24,0,C16H38O7Ti,3.7645469517930192,5814.962947647568
88819149,CCC(CCCC(CC)(CC)OCC)CC1=C/C(=C/C(=O)OCC)/C1,0.98211175,0,Conformer3D_COMPOUND_CID_88819149.sdf,350.5430000000002,5.987900000000009,35.53,3,0,25,1,C22H38O3,3.722054788319593,5272.963781792697
88822733,CCCCCCCCCCCCCC=CCC(CC(C)(CO)OOOC(C)(CC(CC=CCCCCCCCCCCCCC)OC)CO)OC,0.98339045,0,,727.1649999999997,12.473199999999984,86.61000000000001,7,2,51,0,C44H86O7,3.7551212768855406,5690.1180540503465
88826852,CCCCCCCCCCCCCCCCCCOC(C)(O)OCC,0.99211544,0,,358.607,6.9670000000000085,38.69,3,1,25,0,C22H46O3,3.702256188393167,5037.977091895816
88828150,CCOCCCCCCCCCCCCCCCCOCCCCCCCCCCCCCCCCOCC,0.98515743,0,,554.9850000000006,11.998799999999983,27.69,3,0,39,0,C36H74O3,3.686983452919225,4863.886734136427
88828152,CCCCCCCCCCCCCCCCOCCCCCCCCCCCCCCCC.CCO,0.98996073,0,,512.9480000000007,11.964199999999984,29.46,2,1,36,0,C34H72O2,3.654235996037674,4510.617453424232
88853936,CC(C)CCOCCC(=O)C(C)C,0.98070663,0,Conformer3D_COMPOUND_CID_88853936.sdf,186.295,2.664300000000001,26.3,2,0,13,0,C11H22O2,3.781592044944336,6047.725140457324
88857833,CC(=C)C(=O)CCCCCCCCCCCCCCCCCCCCCCCOC,0.9980058,0,,422.7380000000003,9.3602,26.3,2,0,30,0,C28H54O2,3.810133909662095,6458.533397164174
88867726,CCCCCCCCCCCCO.CCCCCCCCOCCCCCCCC,1.0064203,0,,428.7860000000004,9.6236,29.46,2,1,30,0,C28H60O2,3.6314259119508008,4279.824021121865
88870976,CC(C(=O)C(C)(C)C)OC(C)(C)C(C)(C)C(=O)COC(C)(C)C,0.9923426,0,Conformer3D_COMPOUND_CID_88870976.sdf,328.49300000000005,4.195700000000003,52.60000000000001,4,0,23,0,C19H36O4,3.7052280231309775,5072.569699191559
88872190,CCC(C)(C)C(=O)CCCOC(C)(CC)CC,0.9851024,0,Conformer3D_COMPOUND_CID_88872190.sdf,242.403,4.367200000000004,26.3,2,0,17,0,C15H30O2,3.894013124625253,7834.533188115465
88887097,CCCCCCCCCCCCCCCC(=O)OCC(COCCCOC)OCCCCOC,0.98767364,0,,488.7500000000005,6.875800000000008,63.22000000000001,6,0,34,0,C28H56O6,3.916209902663745,8245.365326856685
88897822,CCCCCCCCCCCCCCCCCCCCCO[Si](CCCC)(OCC)OCC,1.0060681,0,,486.8980000000004,10.246799999999997,27.69,3,0,33,0,C29H62O3Si,4.123594068110673,13292.114329181635
88904706,CCOCCCCCC(=O)C(C)(C)OCCOCCO,0.9930688,0,Conformer3D_COMPOUND_CID_88904706.sdf,290.4000000000001,1.9565,64.99000000000001,5,1,20,0,C15H30O5,3.623577441349534,4203.174700299399
88904996,CCC(CCCC(=O)C)OCC1=C2C=CC=CC2=CC3=CC=CC=C31,0.98616016,0,Conformer3D_COMPOUND_CID_88904996.sdf,334.45900000000006,6.047500000000006,26.3,2,0,25,3,C23H26O2,3.699504798962956,5006.160843162841
88906879,CCC(C)COCCCCOCC1CO1,0.99212676,0,Conformer3D_COMPOUND_CID_88906879.sdf,216.321,2.2447,30.99,3,0,15,1,C12H24O3,3.682919642906525,4818.586315335402
88916536,CCCCOCCOCCC(=O)C(C)(C)C,0.9820684,0,Conformer3D_COMPOUND_CID_88916536.sdf,230.348,2.825000000000001,35.53,3,0,16,0,C13H26O3,3.817447861181345,6568.222575596392
88921576,CCCCCCCCCCCCCC[Si](OCCCC)(OCCCC)OCCCC,1.0068846,0,,444.8170000000004,9.076500000000005,27.69,3,0,30,0,C26H56O3Si,4.123594068110673,13292.114329181635
88921584,CCCCCCCCCCCCCCCCCC[Si](OCCCC)(OCCCC)OCCCC,1.0072297,0,,500.9250000000004,10.636899999999992,27.69,3,0,34,0,C30H64O3Si,4.123594068110673,13292.114329181635
88921619,CCCCCCCCCCCC[Si](OCCCC)(OCCCC)OCCCC,0.9925804,0,,416.7630000000002,8.296300000000008,27.69,3,0,28,0,C24H52O3Si,4.123594068110673,13292.114329181635
88925345,CCCCCCCCCCC(=O)CCCO,0.98559535,0,Conformer3D_COMPOUND_CID_88925345.sdf,228.37599999999995,3.858800000000004,37.3,2,1,16,0,C14H28O2,3.767584867805991,5855.781560978919
88925569,CCOCCOCCOC(=O)C1CCC=C(C1)CC/C=C(\C)/CCC=C(C)C,0.9949473,0,Conformer3D_COMPOUND_CID_88925569.sdf,392.58000000000015,5.782100000000006,44.76000000000001,4,0,28,1,C24H40O4,3.987751092146146,9721.898714214003
88931342,CCC(C)COC(C)OCCCCOC(C)OCC1CO1,0.9866025,0,Conformer3D_COMPOUND_CID_88931342.sdf,304.427,2.9699000000000018,49.45,5,0,21,1,C16H32O5,3.742174464572637,5522.992641196935
88945103,CCCC(C)(C(=O)CCCCCOC(C)(C)C(=O)C(=C(C)C)C=C(C)C)O,0.98580766,0,Conformer3D_COMPOUND_CID_88945103.sdf,380.5690000000001,5.333900000000007,63.60000000000001,4,1,27,0,C23H40O4,3.737006050744642,5457.654648361848
88963591,CCCCOC(C)(CC)C(=O)CCCCCOC(C)CC,0.985548,0,Conformer3D_COMPOUND_CID_88963591.sdf,300.483,4.916400000000005,35.53,3,0,21,0,C18H36O3,3.901214857353568,7965.53329662642
89000714,CCCCC(CC)COC1=C(C=C(C=C1OC)/C=C/C2=CC=C(C=C2)/C=C/C3=CC(C(C(=C3)CC)OCCC)OC)OC,0.9830084,0,,588.8290000000002,9.569200000000002,46.15000000000001,5,0,43,3,C38H52O5,3.6444495557510135,4410.11135743465
89005549,CCCCCCCCCCCCC(=O)CC(COC(=O)C)O,0.9856523,0,,314.466,4.1806000000000045,63.60000000000001,4,1,22,0,C18H34O4,3.7335814379278287,5414.787752495737
89008097,CC[C@@H](CC(CC)C(C)C[C@@H](C)CCC(=O)CC=C(CC)OC)OC,0.9827903,0,Conformer3D_COMPOUND_CID_89008097.sdf,354.57500000000016,6.169700000000009,35.53,3,0,25,0,C22H42O3,3.690761621448291,4906.384971865013
89011448,CCCCCCCCCCCCCCCCCCOC[C@H](CC(=C)C(=O)C=C)OC,0.9806102,0,,422.6940000000001,7.980900000000008,35.53,3,0,30,0,C27H50O3,3.777124397828063,5985.830265846914
89032501,CCCCOCC1[C@@H](C(C([C@H](O1)CCC=O)OCCCC)OCCCC)OCCCC,0.9831503,0,,444.6530000000004,5.105500000000005,63.22000000000001,6,0,31,1,C25H48O6,3.631036697130869,4275.990160007167
89058613,CCCCCC(C)C1=C(C=C(C(=C1)C(C2=CC=CC=C2OCC(=O)OC3(CCCCC3)CC)C4=CC(=C(C=C4C)OCC(=C)C)C5CCCCC5)C)OCC(=O)OC6(CCCCC6)CC,0.9930684,0,,891.2869999999996,15.239839999999967,80.29,7,0,65,6,C58H82O7,3.801508666666666,6331.529966197256
89072741,CC(CCCOCC1CO1)CCOC,1.000629,0,Conformer3D_COMPOUND_CID_89072741.sdf,202.29399999999995,1.8546,30.99,3,0,14,1,C11H22O3,3.639623056440357,4361.371250436574
89147988,CCCC(C)(C)OC1=CC=CC=C1OC(C)OCCCCOC(C)C(C)(C)CC,0.980551,0,Conformer3D_COMPOUND_CID_89147988.sdf,408.62300000000033,7.0070000000000086,36.92,4,0,29,1,C25H44O4,3.705595857979737,5076.867838765233
89158398,CCCCCCCCCCCCCCCCCC[C@H](C)[C@H](CCCCCCC=O)OC,0.9911745,0,,438.7810000000002,9.828599999999998,26.3,2,0,31,0,C29H58O2,3.666440179105166,4639.168844164067
89174543,C/C=C/C1=CC(=C(C=C1)OC(C)OCCCCOC(C)OC(=O)C(=C)C)OC,0.9800743,0,Conformer3D_COMPOUND_CID_89174543.sdf,392.4920000000001,4.731800000000005,63.22,6,0,28,1,C22H32O6,3.732808190476192,5405.155473403191
89176270,CC[C@H](OCC1CC=C2CCCCC2C1)OC(CCC(C)(C)[Si](C3=CC=CC=C3)(C4=CC=CC=C4)O)[C@H](C)OC,0.99288434,0,Conformer3D_COMPOUND_CID_89176270.sdf,564.8830000000003,6.998400000000008,47.92,4,1,40,4,C35H52O4Si,3.756263266089471,5705.100064081979
89185080,C[C@@H](CCCOC(C)C)COCOCC1=CC=CC=C1,0.9820293,0,Conformer3D_COMPOUND_CID_89185080.sdf,280.408,4.018600000000005,27.69,3,0,20,1,C17H28O3,3.696301313086128,4969.369762632784
89215946,CCCCCCCC(=O)C(C)(C)OCCCCCC(=O)C(C)(C)O,0.9868899,0,Conformer3D_COMPOUND_CID_89215946.sdf,342.5200000000001,4.6116000000000055,63.60000000000001,4,1,24,0,C20H38O4,3.86422630379334,7315.201674519609
89233855,CC[C@@H](C)C1=CC=C(C=C1)OC(C)OCCC2CCCCC2,0.98416597,0,Conformer3D_COMPOUND_CID_89233855.sdf,304.4740000000001,5.9119000000000055,18.46,2,0,22,2,C20H32O2,3.708200242189175,5107.404351772318
89262636,CC(COCC1CCC(CC1)COCC2CO2)OC,0.9824379,0,Conformer3D_COMPOUND_CID_89262636.sdf,272.38499999999993,2.2597000000000005,40.22,4,0,19,2,C15H28O4,3.675965480224905,4742.042917670968
